,user_id,game_use,rec_use,studio_use,exercise_use,office_use,podcast_use,travel_use,other_use,sound_quality_importance,positional_importance,loud_importance,mic_importance,wireless_importance,noise_cancel_importance,in_ear_importance,on_ear_importance,over_ear_importance,no_pref_oninover,price_sensitivity,min_price,max_price,headphone_name,price,attached_mic,recording_quality,noise_handling,Impedance,sensitivity(dbv),accuracy,weighted_harmonic_distortion,soundstage,imaging,noise_isolation,wireless,over_ear_style,on_ear_style,in_ear_style,open_back,close_back,semiclosed_back
7683,7683,0,0,1,0,0,0,1,0,9,4,0,9.1,3,6,0,0,0,1,6,0,142.8571429,7683,100,0,0,0.712317479,120,100.1525606,0.449365473,0.254918867,0.597273069,0.551458324,0.935373253,0.730369399,1,0,0,0,1,0
7684,7684,0,0,1,0,0,0,1,0,9,1,0,2,1,9,0,0,0,1,2,0,333.3333333,7684,100,0,0,0.405566048,150,123.4027754,0.754723463,0.593077543,0.522534859,0.302469273,0.862251638,0.537036903,1,0,0,0,1,0
7685,7685,0,1,0,1,0,1,1,0,8,3,9.1,5,6,10,0,0,0,1,0,0,1000,7685,200,0,0,0.532978936,10,110.6775569,0.314530093,0.58784546,0.645179201,0.51119949,0.606728868,0,1,0,0,1,0,0
7686,7686,0,1,0,1,1,1,0,1,9,9.1,7,2,8,3,1,0,1,0,5,0,166.6666667,7686,50,0,0,0.599309965,100,90.45865015,0.52946788,0.859505352,0.986840519,0.744246273,0.634597705,0,1,0,0,0,1,0
7687,7687,0,0,1,0,1,0,1,0,10,2,0,6,0,7,0,1,1,0,2,0,333.3333333,7687,200,0,0,0.422540378,120,116.2089179,0.828594704,0.899850659,0.95114469,0.91255773,0.58866496,0,1,0,0,0,1,0
7688,7688,0,0,0,0,0,0,0,0,10,8,4,6,7,2,1,1,1,0,2,0,333.3333333,7688,200,0,0,0.644450262,50,102.6143292,0.945495728,0.551271801,0.279219872,0.311326284,0.457967448,0,0,0,1,0,1,0
7689,7689,0,1,0,0,0,1,0,0,10,8,8,9.1,8,4,1,1,1,0,6,0,142.8571429,7689,200,0,0,0.712054148,40,123.7939525,0.424075937,0.780174376,0.308543408,0.821798867,0.39517425,0,1,0,0,0,0,1
7690,7690,0,0,1,1,0,0,0,0,9,7,7,1,6,9,0,0,0,1,0,0,1000,7690,100,0,0,0.545802922,30,97.60797092,0.320281924,0.251074374,0.438945193,0.656321582,0.573624092,0,1,0,0,0,1,0
7691,7691,1,1,0,0,0,0,1,0,8,8,1,5,9.1,9,0,0,0,1,8,0,111.1111111,7691,200,0,0,0.846920296,100,121.8238215,0.824631883,0.612980106,0.731570105,0.776898941,0.361077293,0.32552531,0,0,1,0,1,0
7692,7692,1,0,1,0,1,0,0,0,9,9,1,9,7,8,0,0,0,1,8,0,111.1111111,7692,200,1,0.48,0.905958056,50,107.3298968,0.585768957,0.923843407,0.474678428,0.342262285,0.736533048,0,0,1,0,0,1,0
7693,7693,1,0,1,0,1,0,0,1,10,9,1,5,2,7,0,0,0,1,8,0,111.1111111,7693,200,0,0,0.635270783,100,110.9529059,0.75942845,0.832282477,0.358507723,0.593750717,0.277078165,0,1,0,0,0,1,0
7694,7694,1,1,0,0,0,0,0,0,8,7,9.1,6,4,3,0,0,0,1,0,0,1000,7694,100,0,0,0.296210722,30,117.4609376,0.629468777,0.572719484,0.663078545,0.856064649,0.577574142,0.49411521,0,0,0,0,1,0
7695,7695,0,0,1,0,1,0,1,0,6,4,1,0,8,7,0,0,1,0,9.1,0,99.00990099,7695,50,1,0.41,0.817281012,20,91.59772605,0.409143005,0.350849468,0.932925386,0.429204064,0.84059877,0.556151302,0,0,0,0,1,0
7696,7696,1,0,1,0,1,0,0,0,9,7,7,9.1,0,6,0,0,0,1,0,0,1000,7696,200,0,0,0.699620982,300,97.57222622,0.56012748,0.281450213,0.754729064,0.682806864,0.654032651,0,1,0,0,0,1,0
7697,7697,1,0,1,0,1,1,0,1,8,8,4,6,2,2,0,1,1,0,7,0,125,7697,100,0,0,0.675565401,30,99.48213038,0.264396009,0.929452566,0.997874133,0.327112525,0.3264857,0,0,0,1,0,1,0
7698,7698,0,0,0,0,1,0,1,0,6,7,7,4,4,9,1,1,0,0,1,0,500,7698,50,0,0,0.674485238,50,129.0332781,0.342596425,0.445676093,0.965793212,0.501396681,0.929247741,0,1,0,0,0,1,0
7699,7699,0,1,0,1,1,1,0,0,8,4,0,9.1,4,4,1,0,0,0,8,0,111.1111111,7699,300,0,0,0.415708617,30,95.34165327,0.363382131,0.588347874,0.695283567,0.975627286,0.350611191,0,1,0,0,0,1,0
7700,7700,1,0,1,0,0,0,1,0,7,8,2,6,5,10,0,0,0,1,7,0,125,7700,100,1,0.47,0.87983548,10,105.1248177,0.258749957,0.687318538,0.674877721,0.80918148,0.355444794,0.52731866,0,1,0,1,0,0
7701,7701,0,0,0,0,1,1,0,0,7,7,9.1,8,7,8,0,0,0,1,2,0,333.3333333,7701,100,0,0,0.659514515,20,127.1710454,0.674593806,0.986475854,0.544571996,0.754020732,0.794822338,0,1,0,0,0,1,0
7702,7702,1,0,0,0,1,0,0,1,8,9.1,8,5,0,2,0,0,1,0,0,0,1000,7702,100,0,0,0.927214579,120,123.4148894,0.825617777,0.25780281,0.316383667,0.554261445,0.356078992,0.459476977,0,0,1,0,1,0
7703,7703,1,1,0,0,0,1,1,0,10,10,7,5,2,7,0,0,0,1,8,0,111.1111111,7703,300,0,0,0.360079329,40,100.4144347,0.989840868,0.807689277,0.775199046,0.335676044,0.261467319,0,0,0,1,0,1,0
7704,7704,0,1,0,1,0,0,0,1,6,9.1,8,5,2,3,0,0,0,1,7,0,125,7704,100,0,0,0.323150012,100,124.9263977,0.461755559,0.693239794,0.548146174,0.625544631,0.610047934,0,1,0,0,0,1,0
7705,7705,0,1,1,1,1,1,0,1,9,0,5,0,3,8,1,1,1,0,4,0,200,7705,50,0,0,0.943544226,100,98.76684317,0.53824069,0.83539202,0.251662397,0.313544977,0.82357281,0,0,0,0,0,1,0
7706,7706,1,0,0,0,0,0,1,0,8,8,2,8,5,9,0,0,1,0,5,0,166.6666667,7706,300,1,0.35,0.712787122,120,108.6249802,0.408350413,0.75385475,0.890768319,0.368522345,0.68242611,0,0,0,0,0,1,0
7707,7707,0,1,0,0,0,1,0,0,10,7,3,0,4,3,0,0,0,1,6,0,142.8571429,7707,100,0,0,0.762736151,20,121.562388,0.312653115,0.710059892,0.726121579,0.285443604,0.819549662,0,1,0,0,0,1,0
7708,7708,0,0,0,0,1,0,0,0,8,2,3,3,8,4,0,0,0,1,5,0,166.6666667,7708,300,0,0,0.284168193,40,125.9970892,0.980137801,0.936231811,0.252676674,0.846074229,0.841502827,0,1,0,0,0,1,0
7709,7709,1,0,0,0,0,1,1,0,9,8,8,6,9.1,8,0,0,0,1,9.1,0,99.00990099,7709,200,0,0,0.47008855,50,117.7260596,0.329726256,0.448210018,0.351380805,0.771889436,0.922239977,0,0,0,1,0,0,1
7710,7710,0,1,0,0,1,1,1,0,10,8,0,0,3,5,0,0,0,1,8,0,111.1111111,7710,50,0,0,0.760846695,120,107.4113521,0.513185376,0.625295674,0.286489339,0.979722635,0.976924978,0,0,0,0,0,1,0
7711,7711,0,1,0,0,0,1,0,0,9,3,1,4,9.1,9,0,0,0,1,1,0,500,7711,400,0,0,0.967660371,120,98.17163123,0.43559563,0.998045843,0.285437399,0.510472085,0.421547245,0.484139186,0,0,1,1,0,0
7712,7712,0,0,0,0,1,0,0,0,9,4,7,3,4,7,0,1,0,0,4,0,200,7712,300,0,0,0.452641949,30,106.3128565,0.977334454,0.455774486,0.596845208,0.310934939,0.925403138,0.560861678,0,0,0,0,0,0
7713,7713,0,1,0,0,0,0,0,0,6,2,4,5,5,9,0,0,0,1,7,0,125,7713,200,0,0,0.727964216,30,101.1673287,0.948139255,0.769225913,0.727141226,0.608787984,0.362214144,0,0,0,0,1,0,0
7714,7714,0,0,1,0,1,0,0,0,7,3,0,7,8,5,1,0,1,0,1,0,500,7714,100,0,0,0.42865182,180,115.3543797,0.797130836,0.491531703,0.522659641,0.4708497,0.980393259,0.745307799,1,0,0,0,1,0
7715,7715,1,0,0,0,0,0,0,0,7,8,6,8,1,9,0,0,0,0,3,0,250,7715,50,0,0,0.53260566,100,112.1195105,0.569436241,0.253311649,0.616666857,0.678144305,0.700362519,0,1,0,0,0,0,0
7716,7716,1,0,0,0,0,0,1,0,8,10,7,6,6,9,1,0,1,0,8,0,111.1111111,7716,50,0,0,0.329743387,20,121.9834364,0.284981445,0.65941569,0.469952089,0.685119618,0.79113346,0.425136864,0,0,0,0,1,0
7717,7717,0,1,1,0,1,1,1,0,9,3,9.1,7,7,7,1,0,0,0,1,0,500,7717,200,0,0,0.771222918,40,94.14954551,0.67642153,0.496421002,0.719443152,0.599452229,0.279919844,0.653491869,0,1,0,0,1,0
7718,7718,1,1,0,0,0,0,0,1,9,8,1,8,5,3,0,0,0,1,9.1,0,99.00990099,7718,200,0,0,0.596096945,100,96.1547996,0.814986502,0.415938213,0.795470216,0.31067146,0.270492751,0.32634918,1,0,0,0,1,0
7719,7719,1,1,0,0,0,0,0,0,10,9,6,6,1,5,1,1,1,0,2,0,333.3333333,7719,50,0,0,0.289988734,40,124.4914271,0.785431272,0.628534173,0.355440471,0.380580746,0.613076884,0,1,0,0,0,0,0
7720,7720,0,0,1,1,0,0,1,0,6,7,2,1,7,8,1,0,1,0,5,0,166.6666667,7720,50,0,0,0.310371651,40,90.69643456,0.408637989,0.918549346,0.577157275,0.776295473,0.28596357,0,1,0,0,1,0,0
7721,7721,1,0,0,0,0,0,0,0,7,8,5,8,1,9,0,0,0,0,4,0,200,7721,100,0,0,0.456503005,180,102.7244633,0.975495742,0.874238973,0.295747369,0.44795992,0.857299699,0.422240418,0,0,1,0,1,0
7722,7722,1,1,1,0,1,1,1,0,9,7,2,7,5,7,0,0,0,0,7,0,125,7722,300,0,0,0.310417026,10,104.9889142,0.552174928,0.696714807,0.842399792,0.975720988,0.712828373,0.657163009,0,0,1,0,1,0
7723,7723,0,1,0,1,0,0,0,0,8,5,8,8,8,6,0,0,0,1,3,0,250,7723,50,0,0,0.857307418,120,118.9044662,0.797719695,0.78379066,0.879699544,0.647802259,0.257272815,0,1,0,0,0,1,0
7724,7724,1,1,0,0,1,0,0,0,10,7,8,7,0,8,0,0,0,1,2,0,333.3333333,7724,200,0,0,0.573347343,120,114.8820691,0.324430785,0.657216739,0.481449702,0.717990692,0.424957372,0,0,1,0,0,1,0
7725,7725,0,0,0,0,1,0,0,0,10,9.1,0,1,5,6,1,1,0,0,1,0,500,7725,100,0,0,0.623458478,300,110.5558234,0.90370453,0.869762143,0.260051861,0.653428835,0.250170354,0,1,0,0,0,1,0
7726,7726,0,1,1,0,0,0,1,0,8,1,8,8,7,10,1,1,0,0,6,0,142.8571429,7726,400,0,0,0.846145029,20,118.2611146,0.689643522,0.810632353,0.793909045,0.815939054,0.67230848,0,0,0,1,1,0,0
7727,7727,1,1,1,0,1,0,1,0,8,7,5,7,8,10,1,0,0,0,4,0,200,7727,100,0,0,0.685387036,40,94.25582821,0.961439117,0.598672658,0.69066508,0.739448487,0.544553403,0.519428962,0,0,0,1,0,0
7728,7728,1,1,1,0,1,1,1,0,6,7,3,5,7,6,1,1,0,0,0,0,1000,7728,300,1,0.58,0.754332984,10,129.7246606,0.734990541,0.442445055,0.919956293,0.997698999,0.6582298,0,0,0,1,1,0,0
7729,7729,0,1,0,0,0,0,0,0,10,8,0,7,2,3,0,0,0,1,3,0,250,7729,200,0,0,0.430285658,50,93.00180622,0.253856213,0.911945572,0.923324732,0.407780216,0.464918811,0,1,0,0,0,1,0
7730,7730,1,0,0,0,0,1,0,0,6,8,6,8,9.1,3,0,0,0,1,2,0,333.3333333,7730,300,0,0,0.929494958,20,127.4510649,0.827294588,0.797042116,0.542117438,0.535953437,0.755697205,0,0,0,0,0,0,0
7731,7731,0,0,1,1,0,0,0,0,8,4,7,4,3,10,1,1,0,0,2,0,333.3333333,7731,100,0,0,0.857926602,150,95.10614725,0.277649621,0.884981622,0.356462101,0.769800687,0.408013314,0,0,0,1,1,0,0
7732,7732,0,0,0,0,1,1,0,0,10,9.1,7,1,9.1,9,0,1,0,0,6,0,142.8571429,7732,100,0,0,0.591237609,30,117.7931282,0.744801627,0.867703456,0.369075456,0.979167719,0.480916944,0,0,0,1,0,1,0
7733,7733,0,1,1,0,0,0,0,0,10,8,8,5,0,10,1,1,0,0,2,0,333.3333333,7733,100,0,0,0.995352301,100,104.6727909,0.617262154,0.857218199,0.758272462,0.476473484,0.291219067,0,1,0,0,0,1,0
7734,7734,0,1,1,0,0,0,0,0,10,3,4,3,2,5,0,0,0,1,6,0,142.8571429,7734,50,0,0,0.473075088,120,102.5964725,0.98925608,0.363091268,0.988397187,0.610178628,0.96175533,0,1,0,0,0,1,0
7735,7735,1,0,0,0,0,0,1,0,10,7,7,6,6,7,0,0,0,1,1,0,500,7735,400,1,0.47,0.29520657,20,95.15240082,0.964329099,0.364264064,0.594233105,0.669458871,0.342765755,0.502169205,0,0,1,0,1,0
7736,7736,0,1,1,0,0,1,0,0,9,2,1,2,2,10,0,1,0,0,0,0,1000,7736,200,0,0,0.785330411,300,124.3707318,0.817102795,0.29530734,0.781778678,0.879298376,0.673700738,0,1,0,0,1,0,0
7737,7737,0,0,1,0,1,0,0,0,10,9.1,6,3,7,6,0,0,1,0,8,0,111.1111111,7737,100,0,0,0.393390574,30,118.6879484,0.49616615,0.914312563,0.728235588,0.699336516,0.981194334,0.44297884,1,0,0,0,1,0
7738,7738,1,1,1,0,1,1,0,0,9,7,0,5,3,10,0,0,0,1,0,0,1000,7738,50,1,0.37,0.295504035,10,124.6600186,0.465640812,0.338265351,0.493921633,0.421975956,0.608933336,0,0,0,0,1,0,0
7739,7739,0,1,0,0,0,0,0,0,9,7,7,3,3,7,0,0,0,1,4,0,200,7739,100,0,0,0.934977869,40,113.1667884,0.594906425,0.733341735,0.27824495,0.5890885,0.624612121,0,1,0,0,0,1,0
7740,7740,1,0,1,0,1,0,0,0,10,8,8,8,5,7,0,0,0,1,0,0,1000,7740,50,0,0,0.822417664,50,91.63674592,0.903593632,0.382282306,0.271322004,0.449863303,0.530768855,0,1,0,0,0,0,1
7741,7741,0,0,0,1,0,0,0,0,9,4,8,6,3,7,1,0,1,0,9.1,0,99.00990099,7741,100,0,0,0.53058203,50,106.4658562,0.994945421,0.980701299,0.402554465,0.770507328,0.84049976,0,1,0,0,1,0,0
7742,7742,0,0,1,0,1,0,1,0,7,4,3,2,4,8,0,1,1,0,5,0,166.6666667,7742,200,0,0,0.56958589,20,102.7957717,0.848831324,0.91434641,0.266219111,0.373798646,0.884367462,0,1,0,0,0,0,1
7743,7743,0,0,0,0,1,0,0,0,7,9.1,7,0,2,4,0,0,0,0,3,0,250,7743,100,0,0,0.834811471,10,115.4271356,0.885655723,0.718740728,0.265672256,0.948499555,0.838594946,0,1,0,0,0,1,0
7744,7744,0,0,1,0,0,0,0,0,10,8,7,5,4,2,0,0,0,1,7,0,125,7744,50,1,0.24,0.29310515,120,124.0468845,0.317681918,0.422628402,0.290611833,0.780103178,0.962544416,0.408698739,1,0,0,1,0,0
7745,7745,0,0,1,1,0,1,1,0,7,2,3,5,0,8,0,0,0,1,1,0,500,7745,50,0,0,0.453300013,150,106.9143343,0.928058785,0.688049287,0.958203165,0.620336209,0.790610261,0,0,0,1,0,1,0
7746,7746,0,1,0,0,1,1,0,0,8,4,6,1,3,9,0,0,0,1,6,0,142.8571429,7746,50,0,0,0.904377322,30,103.1762639,0.825582135,0.745173431,0.530102493,0.604491083,0.306362606,0,0,0,1,0,1,0
7747,7747,1,0,1,0,1,0,1,0,6,7,9.1,5,2,6,0,0,0,1,1,0,500,7747,100,0,0,0.587263919,30,107.3325577,0.89260522,0.887290789,0.689294551,0.866619347,0.402676075,0,0,1,0,0,1,0
7748,7748,1,1,1,0,1,0,1,0,8,9.1,7,7,6,10,1,0,1,0,5,0,166.6666667,7748,200,0,0,0.681195953,40,118.4137581,0.62959692,0.423554881,0.58998685,0.266787156,0.522268862,0,1,0,0,0,1,0
7749,7749,1,0,0,0,0,0,1,0,9,9,0,8,2,6,0,0,0,1,0,0,1000,7749,300,0,0,0.753972998,20,121.5616542,0.442327464,0.920498553,0.467768865,0.835814255,0.579644366,0.587600936,1,0,0,1,0,0
7750,7750,0,0,0,1,0,0,1,0,9,4,1,4,5,5,1,1,1,0,8,0,111.1111111,7750,50,0,0,0.760846946,30,115.2593042,0.511628554,0.264370422,0.307414322,0.788510158,0.803763416,0,0,1,0,0,1,0
7751,7751,0,0,1,0,0,1,1,0,6,7,9.1,7,8,9,0,0,0,1,6,0,142.8571429,7751,200,1,0.6,0.978573748,10,111.0797922,0.863903569,0.796652984,0.394024924,0.968769174,0.945016312,0.556940938,0,0,1,0,1,0
7752,7752,0,0,0,0,0,0,0,0,10,1,0,1,5,6,0,0,0,1,0,0,1000,7752,50,0,0,0.39186583,30,100.5906151,0.373728943,0.503005177,0.887816165,0.806086832,0.289722543,0,1,0,0,0,1,0
7753,7753,1,1,0,0,0,1,0,0,10,8,4,9,9.1,10,1,0,0,0,6,0,142.8571429,7753,50,0,0,0.673562171,10,122.2914455,0.805031998,0.251843004,0.649773393,0.324568772,0.260949658,0,1,0,0,0,1,0
7754,7754,0,0,0,1,1,1,0,0,6,7,0,1,0,9,1,0,0,0,2,0,333.3333333,7754,300,0,0,0.276760809,50,119.5458839,0.381550252,0.328147038,0.80521026,0.391676014,0.608089465,0,1,0,0,0,1,0
7755,7755,0,1,0,0,1,0,0,0,10,0,9.1,5,3,2,0,1,0,0,1,0,500,7755,300,0,0,0.671941083,40,106.4990318,0.574606913,0.674945448,0.397579184,0.635005302,0.560046493,0.679704843,1,0,0,0,1,0
7756,7756,0,1,0,1,1,0,1,0,8,8,2,8,6,5,0,0,0,1,5,0,166.6666667,7756,50,0,0,0.555265206,50,94.80881062,0.347177745,0.507370733,0.741765267,0.340915372,0.667396376,0,0,1,0,0,1,0
7757,7757,1,0,0,0,1,0,0,0,9,10,1,7,8,2,0,0,0,1,4,0,200,7757,200,0,0,0.453231639,20,105.4992054,0.621432366,0.292264834,0.379609057,0.756135831,0.94163436,0,1,0,0,1,0,0
7758,7758,0,1,1,0,0,0,1,0,10,2,7,6,5,9,0,0,0,1,7,0,125,7758,100,0,0,0.852444139,20,104.2444933,0.593243924,0.589515409,0.829550005,0.649604109,0.93791276,0,0,0,1,0,1,0
7759,7759,1,1,0,0,0,0,0,0,10,8,7,5,4,8,1,1,0,0,5,0,166.6666667,7759,100,0,0,0.881011503,20,98.84418522,0.646760706,0.351782993,0.435212375,0.428385186,0.38595186,0.337153599,1,0,0,0,1,0
7760,7760,0,0,1,0,1,0,0,0,10,9.1,1,6,3,9,0,1,0,0,6,0,142.8571429,7760,50,0,0,0.814252393,40,122.7260839,0.827711412,0.45036608,0.730078886,0.723624488,0.523696335,0,0,0,1,0,1,0
7761,7761,0,1,1,0,0,1,0,0,8,7,2,9.1,8,10,0,1,0,0,6,0,142.8571429,7761,100,0,0,0.531082064,50,113.5084902,0.305990391,0.950040417,0.963005095,0.950181521,0.434493733,0.682044824,1,0,0,0,1,0
7762,7762,0,1,1,1,1,0,0,0,6,0,6,4,8,3,0,0,0,1,0,0,1000,7762,100,0,0,0.880290595,20,95.51392875,0.69374481,0.620171424,0.667746305,0.746924433,0.756334469,0,0,0,1,0,1,0
7763,7763,0,0,0,0,0,0,0,0,8,1,9.1,5,7,4,0,1,1,0,0,0,1000,7763,300,0,0,0.406176081,150,127.9948372,0.963802937,0.951006601,0.368929101,0.731412581,0.930091406,0,0,0,0,0,1,0
7764,7764,0,1,0,0,0,0,0,0,8,3,4,3,7,6,0,0,0,0,7,0,125,7764,400,0,0,0.627153953,10,117.5586779,0.652090152,0.46474774,0.425977137,0.737126273,0.32767949,0,1,0,0,1,0,0
7765,7765,0,0,0,1,1,1,1,0,10,6,9.1,5,0,6,1,1,1,0,5,0,166.6666667,7765,50,1,0.26,0.475180991,30,118.4242429,0.645767073,0.75023599,0.264294389,0.410950526,0.488246552,0,0,0,0,0,1,0
7766,7766,0,1,0,0,1,0,0,0,10,3,0,4,7,8,0,0,0,1,7,0,125,7766,400,1,0.67,0.810825529,50,113.9432612,0.770635551,0.281090822,0.676534087,0.364790192,0.759477033,0.714582392,1,0,0,0,1,0
7767,7767,0,1,0,0,0,0,0,1,8,1,0,4,1,3,0,0,0,1,1,0,500,7767,50,0,0,0.92305461,20,105.6040368,0.645269402,0.954566294,0.433804277,0.486711646,0.65378376,0.428785988,1,0,0,0,1,0
7768,7768,0,0,1,0,0,0,0,0,9,9.1,2,0,8,5,1,1,0,0,6,0,142.8571429,7768,50,0,0,0.412077924,10,120.8193273,0.403379899,0.670406875,0.843887545,0.779091192,0.29000635,0,1,0,0,0,1,0
7769,7769,0,0,1,0,0,1,0,0,7,5,7,8,4,10,0,0,0,1,1,0,500,7769,50,0,0,0.762371204,50,116.0116452,0.930582752,0.481874747,0.416248392,0.975707148,0.694822395,0,1,0,0,0,0,0
7770,7770,1,0,0,0,0,0,0,0,9,8,1,9.1,1,6,0,0,0,1,4,0,200,7770,50,0,0,0.867578961,30,111.097568,0.281417771,0.529868464,0.450392749,0.930665804,0.610097538,0,0,0,0,1,0,0
7771,7771,1,1,1,0,0,1,0,0,8,10,3,7,3,4,0,0,0,1,6,0,142.8571429,7771,50,0,0,0.764155241,40,124.5660966,0.738268477,0.789586308,0.493076095,0.933459466,0.338118756,0,0,0,0,0,1,0
7772,7772,1,0,1,0,0,1,1,0,9,9,9.1,9.1,4,7,0,0,0,1,7,0,125,7772,50,0,0,0.601196327,30,108.0456582,0.928963237,0.678166752,0.581402622,0.440318495,0.268330663,0,1,0,0,0,1,0
7773,7773,0,0,0,1,0,1,0,0,8,3,5,4,9.1,2,1,1,0,0,0,0,1000,7773,50,0,0,0.32979943,100,107.2095015,0.592476932,0.262281103,0.594535993,0.659319215,0.734686938,0,1,0,0,0,1,0
7774,7774,0,1,0,1,0,1,0,0,8,1,0,2,6,7,0,0,0,1,8,0,111.1111111,7774,200,1,0.28,0.596044257,100,122.5637158,0.517036347,0.318656702,0.487097893,0.845722992,0.971747303,0,1,0,0,0,1,0
7775,7775,0,0,0,0,1,0,1,0,6,6,8,4,3,7,0,0,0,0,8,0,111.1111111,7775,300,1,0.28,0.481928287,10,96.06807459,0.594317349,0.686323301,0.341173275,0.253580442,0.377334992,0,1,0,0,0,1,0
7776,7776,0,1,0,1,1,0,1,0,8,8,8,6,7,8,1,1,0,0,6,0,142.8571429,7776,300,1,0.31,0.58397164,120,105.4897587,0.4856291,0.829425114,0.702062288,0.308167609,0.600198273,0,1,0,0,0,1,0
7777,7777,1,0,1,0,0,0,1,0,9,9.1,7,9.1,0,8,1,1,0,0,3,0,250,7777,200,0,0,0.262311792,40,127.6112142,0.495809542,0.271908431,0.820422454,0.55948173,0.679265897,0,1,0,0,0,0,0
7778,7778,0,1,0,1,1,1,1,0,8,0,9.1,9.1,3,5,0,0,0,1,3,0,250,7778,100,1,0.34,0.350863366,40,110.4836637,0.747225128,0.553092184,0.384662745,0.554146159,0.964438174,0.373617965,0,1,0,0,1,0
7779,7779,1,1,0,0,0,1,1,0,8,7,9.1,5,7,8,0,1,1,0,0,0,1000,7779,300,1,0.4,0.714894309,100,96.92217068,0.541209967,0.856901855,0.332303097,0.869497667,0.697177013,0,1,0,0,1,0,0
7780,7780,1,1,0,0,1,1,1,0,6,7,8,6,1,6,0,0,0,1,0,0,1000,7780,200,0,0,0.623384859,10,91.01713148,0.863812513,0.971362078,0.665190831,0.481935378,0.730486601,0,1,0,0,0,0,1
7781,7781,0,0,0,1,0,1,0,0,10,5,6,7,3,8,0,0,0,1,9.1,0,99.00990099,7781,50,1,0.46,0.546978884,10,121.7829748,0.969970362,0.268323834,0.356114491,0.745396562,0.417241529,0.6336565,1,0,0,0,1,0
7782,7782,1,1,0,0,0,0,0,0,8,7,2,6,2,5,0,0,0,1,3,0,250,7782,50,0,0,0.954393235,20,107.7246869,0.499011472,0.979019807,0.865946919,0.489336749,0.43422937,0,1,0,0,0,1,0
7783,7783,0,0,0,0,1,0,0,0,10,3,6,6,4,9,0,0,0,1,8,0,111.1111111,7783,50,0,0,0.622936563,120,96.78380641,0.326341365,0.31584029,0.918548672,0.916583178,0.859761404,0.736487316,0,0,1,1,0,0
7784,7784,1,1,0,0,0,1,1,0,7,7,1,8,2,9,1,1,0,0,4,0,200,7784,50,1,0.2,0.616283044,50,93.58459265,0.849268445,0.78551037,0.697259142,0.402424403,0.325670938,0,0,1,0,0,0,0
7785,7785,0,0,0,0,0,1,1,0,9,6,2,0,6,8,0,1,1,0,5,0,166.6666667,7785,100,0,0,0.823235091,120,117.624183,0.669201932,0.845983413,0.326103711,0.363935608,0.497258749,0.301434778,1,0,0,0,1,0
7786,7786,0,1,0,0,1,1,0,0,10,9.1,3,5,8,6,0,0,0,1,4,0,200,7786,300,0,0,0.650454027,100,95.12348779,0.43187409,0.830028789,0.57508023,0.370533215,0.42403619,0.652049996,0,0,1,1,0,0
7787,7787,0,1,0,1,1,0,0,0,9,7,0,5,7,7,1,0,0,0,9.1,0,99.00990099,7787,200,0,0,0.655714251,10,96.33797774,0.594444517,0.669858863,0.835663674,0.636994741,0.538109617,0.597524234,1,0,0,0,1,0
7788,7788,0,1,0,0,0,0,0,0,9,7,0,5,7,7,0,1,0,0,6,0,142.8571429,7788,300,0,0,0.801843332,120,111.0116445,0.494527082,0.783510152,0.45704578,0.258311026,0.672981258,0.710758883,0,0,1,0,0,0
7789,7789,1,0,1,0,0,0,0,0,9,9,8,9,5,3,1,0,1,0,2,0,333.3333333,7789,100,0,0,0.515367701,100,117.6027554,0.670834674,0.624931735,0.67215779,0.772816381,0.562755132,0,1,0,0,0,1,0
7790,7790,0,1,1,1,1,1,0,0,8,7,5,7,0,5,1,0,1,0,2,0,333.3333333,7790,50,0,0,0.713983164,30,110.9184935,0.43716779,0.675161466,0.679275593,0.877539663,0.882192658,0,0,0,1,0,1,0
7791,7791,0,1,0,1,1,1,0,0,10,6,5,5,5,5,1,0,1,0,1,0,500,7791,50,0,0,0.664755374,20,110.0277964,0.712087233,0.733367049,0.281498658,0.615726705,0.885825156,0.576372345,0,0,1,0,1,0
7792,7792,1,1,1,0,0,0,0,1,7,9.1,0,8,3,2,0,0,0,1,8,0,111.1111111,7792,50,0,0,0.405021757,100,124.0362478,0.864639287,0.583451886,0.844075271,0.695603797,0.438252611,0,1,0,0,0,1,0
7793,7793,1,1,1,0,1,1,0,0,9,8,3,6,9.1,10,0,0,0,1,3,0,250,7793,300,0,0,0.979049337,50,116.2048257,0.466527258,0.289968527,0.78190895,0.655768316,0.723807737,0.786488149,0,1,0,0,1,0
7794,7794,1,0,0,0,0,1,0,0,9,7,6,8,3,10,1,1,0,0,5,0,166.6666667,7794,100,1,0.24,0.632786275,50,97.78037995,0.73778936,0.896405656,0.854277161,0.410357153,0.957063658,0.379065276,0,0,1,1,0,0
7795,7795,0,1,0,0,0,1,0,0,8,2,2,6,3,3,0,0,0,1,3,0,250,7795,100,0,0,0.648370839,30,107.0507678,0.314954462,0.84513679,0.8635818,0.607543209,0.575641576,0,0,0,1,0,1,0
7796,7796,1,1,0,0,0,0,1,0,9,7,6,5,9.1,8,1,0,1,0,4,0,200,7796,200,0,0,0.981830047,120,127.2934501,0.577404739,0.373052837,0.740930742,0.409467118,0.849477587,0,1,0,0,0,1,0
